X,Y,OBJECTID,local,oaci,iata,tipo,denominacion,condicion,control,region,fir,uso,trafico,sna,concesion,inhab,provincia,longitud,latitud,elev_m,referencia,distancia_ref,direccion_ref,coordenadas
-60.5832900001687,-32.0162100001995,550,DTE,,,Aeródromo,DIAMANTE,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-60.58329,-32.01621,75,Diamante,4.5,NNE,"32° 0'58""S  60°34'60""W"
-65.1027777800247,-42.7591666699964,551,DRY,SAVY,PMY,Aeródromo,PUERTO MADRYN/EL TEHUELCHE,PUBLICO,CONTROL,RASU,SAVF,,Nacional,SI,SI,NO,CHUBUT,-65.10277778,-42.75916667,130,Puerto Madryn,5.3,ONO,"42°45'33""S  65° 6'10""W"
-61.7841666700795,-36.5827777799522,552,DRX,,,Aeródromo,DAIREAUX,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.78416667,-36.58277778,116,Daireaux,3.5,O,"36°34'58""S  61°47' 3""W"
-62.333919999563,-37.7496099998166,553,DRA,,,Aeródromo,SAAVEDRA,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-62.33392,-37.74961,317,Saavedra,3,NNE,"37°44'59""S  62°20' 2""W"
-68.7927777797806,-32.8316666699173,554,DOZ,SAME,MDZ,Aeródromo,MENDOZA/EL PLUMERILLO,PUBLICO,CONTROL,RANO,SAMF,,Internacional,SI,SI,NO,MENDOZA,-68.79277778,-32.83166667,704,Mendoza,8,NE,"32°49'54""S  68°47'34""W"
-61.2558333298811,-38.7411111101194,555,DOR,,,Aeródromo,CORONEL DORREGO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.25583333,-38.74111111,120,Coronel Dorrego,2,SE,"38°44'28""S  61°15'21""W"
-68.8739499998079,-32.9625399997905,556,DOP,,,Aeródromo,MENDOZA/LA PUNTILLA,PUBLICO,NOCONTROL,RANO,SAMF,,Nacional,NO,NO,NO,MENDOZA,-68.87395,-32.96254,942,Ap. El Plumerillo,8.5,SO,"32°57'45""S  68°52'26""W"
-57.7205555596042,-36.3200000000065,557,DOL,SAZD,,Aeródromo,DOLORES,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-57.72055556,-36.32,10,Dolores,4,O,"36°19'12""S  57°43'14""W"
-61.5536600003387,-35.2779900001759,558,DOF,,,Aeródromo,MARTINEZ DE HOZ/FUMIGACIONES ORTEGA,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-61.55366,-35.27799,89,Coronel Martinez de Hoz,8,ENE,"35°16'41""S  61°33'13""W"
-58.982679999797,-37.3467800001498,559,DIO,,,Aeródromo,TANDIL/COMANDANTE EDUARDO A. OLIVERO,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-58.98268,-37.34678,193,Tandil,15,ESE,"37°20'48""S  58°58'58""W"
-59.2285861102627,-37.2343777803151,560,DIL,SAZT,TDL,Aeródromo,TANDIL/HÉROES DE MALVINAS,PUBLICO,CONTROL,RACE,SAEF,,Nacional,SI,NO,NO,BUENOS AIRES,-59.22858611,-37.23437778,175,Tandil,13,NO,"37°14' 4""S  59°13'43""W"
-57.9966666698956,-31.2969444402436,561,DIA,SAAC,COC,Aeródromo,CONCORDIA/COMODORO PIERRESTEGUI,PUBLICO,CONTROL,RACE,SAEF,CIVIL,Nacional,SI,NO,NO,ENTRE RÍOS,-57.99666667,-31.29694444,34,Concordia,12,N,"31°17'49""S  57°59'48""W"
-61.7750399996936,-36.5907599998244,562,DFR,,,Aeródromo,DAIREAUX/FUMIGACIONES RODRIGUEZ,PUBLICO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-61.77504,-36.59076,113,Daireaux,2,ONO,"36°35'27""S  61°46'30""W"
-63.1625299998665,-37.7121999997604,563,DAR,,,Aeródromo,DARREGUEIRA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-63.16253,-37.7122,198,Darregueira,1.5,SSO,"37°42'44""S  63° 9'45""W"
-58.0969444399469,-29.7788888900135,564,CZU,,,Aeródromo,CURUZÚ CUATIÁ/AEROCLUB,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-58.09694444,-29.77888889,80,Curuzú Cuatiá,1.5,NO,"29°46'44""S  58° 5'49""W"
-64.9011111101539,-34.3563888900025,565,CVV,,,Aeródromo,VILLA VALERIA,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-64.90111111,-34.35638889,290,Villa Valeria,2,SE,"34°21'23""S  64°54' 4""W"
-69.2650000000351,-38.9397222198659,566,CUT,SAZW,CUT,Aeródromo,CUTRAL-CO,PUBLICO,AERADIO,RACE,SAEF,CIVIL,Nacional,SI,NO,NO,NEUQUÉN,-69.265,-38.93972222,650,Cutral Có,2,OSO,"38°56'23""S  69°15'54""W"
-64.5320999998149,-31.0058899997586,567,CUM,SACC,LCM,Aeródromo,LA CUMBRE,PUBLICO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.5321,-31.00589,1138,La Cumbre,4.5,SO,"31° 0'21""S  64°31'56""W"
-64.337222220143,-33.1605555598697,568,CUA,,,Aeródromo,RÍO CUARTO/AEROCLUB,PUBLICO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,CÓRDOBA,-64.33722222,-33.16055556,424,Río Cuarto,4,SSE,"33° 9'38""S  64°20'14""W"
-59.731479999743,-34.1643499999458,569,CTS,,,Aeródromo,CAPITÁN SARMIENTO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.73148,-34.16435,49,Capitán Sarmiento,3,E,"34° 9'52""S  59°43'53""W"
-63.4330555599943,-36.4886111100256,570,CTP,,,Aeródromo,CATRILO/ESTABLECIMIENTO LA MARIA PILAR,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-63.43305556,-36.48861111,125,Catrilo,9,S,"36°29'19""S  63°25'59""W"
-60.5534300001245,-38.743540000156,571,CTA,,,Aeródromo,COPETONAS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.55343,-38.74354,51,Copetonas,9,OSO,"38°44'37""S  60°33'12""W"
-58.0142805602038,-30.802169440008,572,CSU,,,Aeródromo,CHAJARI/SUR,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.01428056,-30.80216944,69,Chajarí,5,SSW,"30°48' 8""S  58° 0'51""W"
-61.394010000385,-35.6298000001821,573,CSR,,,Aeródromo,CARLOS CASARES,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.39401,-35.6298,80,Carlos Casares,2,O,"35°37'47""S  61°23'38""W"
-59.8733600001585,-34.1562200002668,574,CSQ,,,Aeródromo,CAPITÁN SARMIENTO/QUEBRACHO HERRADO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.87336,-34.15622,52,Capitán Sarmiento,8,O,"34° 9'22""S  59°52'24""W"
-59.6944444395674,-34.0402777801023,575,CSP,,,Aeródromo,CAPITÁN SARMIENTO/SAN PATRICIO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.69444444,-34.04027778,45,Capitán Sarmiento,16.7,NNE,"34° 2'25""S  59°41'40""W"
-62.0146599998384,-30.7769700003086,576,CSJ,,,Aeródromo,MORTEROS/CAMPO SAN JOSÉ,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-62.01466,-30.77697,101,Morteros,6,SO,"30°46'37""S  62° 0'53""W"
-63.2760800000499,-31.6573699997444,577,CSA,,,Aeródromo,CALCHÍN/AEROCAMPO SERVICIOS AÉREOS,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-63.27608,-31.65737,202,Calchín,5,E,"31°39'27""S  63°16'34""W"
-67.4655555597798,-45.7852777797416,578,CRV,SAVC,CRD,Aeródromo,COMODORO RIVADAVIA/GRAL. E. MOSCONI,PUBLICO,CONTROL,RASU,SAVF,JOINT,Internacional,SI,SI,NO,CHUBUT,-67.46555556,-45.78527778,57.6,Comodoro Rivadavia,11,N,"45°47' 7""S  67°27'56""W"
-58.7619444401488,-27.4455555596528,579,CRR,SARC,CNQ,Aeródromo,CORRIENTES,PUBLICO,CONTROL,RANE,SARR,CIVIL,Internacional,SI,NO,NO,CORRIENTES,-58.76194444,-27.44555556,61.5,Corrientes,7.5,E,"27°26'44""S  58°45'43""W"
-58.0150000002536,-31.3038888896433,580,CRD,,,Aeródromo,CONCORDIA/AEROCLUB,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.015,-31.30388889,90,Concordia,10,N,"31°18'14""S  58° 0'54""W"
-58.7175000004129,-27.549722219849,581,CQZ,,,Aeródromo,CAÑADA QUIROZ,PRIVADO,NOCONTROL,RANO,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-58.7175,-27.54972222,55,Corrientes,15,SE,"27°32'59""S  58°43' 3""W"
-64.4555555596698,-31.2858333302091,582,CQN,,,Aeródromo,COSQUIN/SANTA MARÍA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-64.45555556,-31.28583333,700,Cosquín,4.5,SSE,"31°17' 9""S  64°27'20""W"
-58.6719999997939,-34.5343299997855,583,CPO,SADO,,Aeródromo,CAMPO DE MAYO,PRIVADO,NOCONTROL,RACE,SAEF,MIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.672,-34.53433,24,Estación San Miguel,3.5,ENE,"34°32' 4""S  58°40'19""W"
-61.0463888899735,-33.9224999996387,584,CON,,,Aeródromo,COLÓN,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.04638889,-33.9225,90,Colón,5,SE,"33°55'21""S  61° 2'47""W"
-64.1402777799217,-38.9950000000987,585,COL,SAZQ,,Aeródromo,RÍO COLORADO,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,RÍO NEGRO,-64.14027778,-38.995,84,Río Colorado,5,NO,"38°59'42""S  64° 8'25""W"
-62.3750555596286,-33.6643111101201,586,COA,,,Aeródromo,ARIAS,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-62.37505556,-33.66431111,121.5,Arias,3,SE,"33°39'52""S  62°22'30""W"
-62.8691099997637,-33.5624699997119,587,CNS,,,Aeródromo,CANALS,PRIVADO,NOCONTROL,RANO,SAEF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.86911,-33.56247,116,Canals,0.5,E,"33°33'45""S  62°52' 9""W"
-59.8744444400813,-34.4180555603381,588,CNO,,,Aeródromo,CARMEN DE ARECO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-59.87444444,-34.41805556,49,Carmen de Areco,5,SO,"34°25' 5""S  59°52'28""W"
-58.7263888903363,-35.111666669993,589,CNA,,,Aeródromo,CAÑUELAS,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-58.72638889,-35.11166667,30,Cañuelas,5,SE,"35° 6'42""S  58°43'35""W"
-67.8288099998769,-37.9081899997423,590,CLT,,CCT,Aeródromo,COLONIA CATRIEL,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-67.82881,-37.90819,313,Catriel,4,SSO,"37°54'29""S  67°49'44""W"
-58.1561111101595,-32.2608333299588,591,CLN,,,Aeródromo,COLÓN,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.15611111,-32.26083333,20,Colón,5,S,"32°15'39""S  58° 9'22""W"
-64.7497222196738,-23.7816666700839,592,CLI,,,Aeródromo,CALILEGUA,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,JUJUY,-64.74972222,-23.78166667,442,Calilegua,1.7,E,"23°46'54""S  64°44'59""W"
-68.9658299996814,-46.5384800000307,593,CLH,SAVH,LHS,Aeródromo,LAS HERAS,PUBLICO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-68.96583,-46.53848,330,Las Heras,2,O,"46°32'19""S  68°57'57""W"
-64.1697222202137,-32.0880555597015,594,CLE,,,Aeródromo,CORRALITO/LOMAS DEL ESPINILLO,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-64.16972222,-32.08805556,439.5,Río Tercero,9,NNO,"32° 5'17""S  64°10'11""W"
-62.036930000198,-33.3390999997471,595,CLD,,,Aeródromo,CHAÑAR LADEADO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-62.03693,-33.3391,112,Chañar Ladeado,0,Lindando,"33°20'21""S  62° 2'13""W"
-58.3152777796595,-27.3033333297532,596,CIT,,,Aeródromo,CORRIENTES/ITATI,PRIVADO,NOCONTROL,RANE,SARR,AEROAPP,Nacional,NO,NO,NO,CORRIENTES,-58.31527778,-27.30333333,60,Itatí,8,OSO,"27°18'12""S  58°18'55""W"
-67.9888888896833,-38.8927777796729,597,CIP,,,Aeródromo,CIPOLLETTI/AEROCLUB,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-67.98888889,-38.89277778,270,Cipolletti,5.5,N,"38°53'34""S  67°59'20""W"
-57.4222222195634,-27.4483333299212,598,CII,,,Aeródromo,CORRIENTES/ITA IBATE,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-57.42222222,-27.44833333,68,Ita Ibate,8,OSO,"27°26'54""S  57°25'20""W"
-60.0460200003349,-34.0784900001052,599,CIF,,,Aeródromo,ARRECIFES/AEROCLUB,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.04602,-34.07849,43,Arrecifes,4.5,ESE,"34° 4'43""S  60° 2'46""W"
-60.0322222198289,-34.9625000002446,600,CHY,,,Aeródromo,CHIVILCOY,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.03222222,-34.9625,53,Chivilcoy,7,S,"34°57'45""S  60° 1'56""W"
-61.2104099995733,-27.3062900003404,601,CHT,,,Aeródromo,CHARATA/EL GRINGO,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CHACO,-61.21041,-27.30629,92,Charata,10,S,"27°18'23""S  61°12'37""W"
-65.6470099999916,-37.3400500002645,602,CHR,,,Aeródromo,CHACHARRAMENDI,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,LA PAMPA,-65.64701,-37.34005,290,Chacharramendi,0.5,SE,"37°20'24""S  65°38'49""W"
-71.1372222201945,-40.0752777796563,603,CHP,SAZY,CPC,Aeródromo,SAN MARTÍN DE LOS ANDES/AVIADOR C. CAMPOS,PUBLICO,CONTROL,RACE,SAEF,CIVIL,Nacional,SI,SI,NO,NEUQUÉN,-71.13722222,-40.07527778,783,San Martín de los Andes,20,ENE,"40° 4'31""S  71° 8'14""W"
-71.4568199999406,-42.4806000001412,604,CHO,,,Aeródromo,CHOLILA,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,CHUBUT,-71.45682,-42.4806,574,Cholila,4,NO,"42°28'50""S  71°27'25""W"
-70.2230555601172,-37.4441666703081,605,CHM,SAHC,HOS,Aeródromo,CHOS MALAL,PUBLICO,NOCONTROL,RACE,SAMF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-70.22305556,-37.44416667,850,Chos Malal,10,S,"37°26'39""S  70°13'23""W"
-58.0000200000028,-30.7539000001377,606,CHJ,,,Aeródromo,CHAJARI,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.00002,-30.7539,53,Chajarí,1.5,O,"30°45'14""S  58° 0' 0""W"
-58.2928700001932,-30.5389900000248,607,CHC,,,Aeródromo,CHAJARI/EA. LA CHOZA,PRIVADO,NOCONTROL,RACE,SARR,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.29287,-30.53899,72,Chajarí,39,NO,"30°32'20""S  58°17'34""W"
-61.2101099999976,-27.2163900002668,608,CHA,,,Aeródromo,CHARATA,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CHACO,-61.21011,-27.21639,92,Charata,10,S,"27°12'59""S  61°12'36""W"
-62.7805555603771,-37.2147222197566,609,CFU,,,Aeródromo,CARHUE/FUMAGRO,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-62.78055556,-37.21472222,111,Carhué,5,SO,"37°12'53""S  62°46'50""W"
-64.7458333301639,-26.8697222197285,610,CEJ,,,Aeródromo,LAS CEJAS/AGROALAS SRL,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,TUCUMÁN,-64.74583333,-26.86972222,346,Las Cejas,2,NNO,"26°52'11""S  64°44'45""W"
-65.4205099996743,-33.6421999996468,611,CED,,,Aeródromo,MERCEDES,PUBLICO,NOCONTROL,RANO,SAMF,,Nacional,NO,NO,NO,SAN LUIS,-65.42051,-33.6422,515,Villa Mercedes,3,NE,"33°38'32""S  65°25'14""W"
-58.3066666703815,-32.4549999998532,612,CDU,,,Aeródromo,CONCEPCIÓN DEL URUGUAY,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,ENTRE RÍOS,-58.30666667,-32.455,34,Concepción del Uruguay,8,NO,"32°27'18""S  58°18'24""W"
-67.5597222203107,-46.5380555597169,613,CDS,,,Aeródromo,CAÑADÓN SECO,PRIVADO,NOCONTROL,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,SANTA CRUZ,-67.55972222,-46.53805556,90,Cañadón Seco,5,NE,"46°32'17""S  67°33'35""W"
-63.7481800000184,-30.7576900001759,614,CDL,,,Aeródromo,CAÑADA DE LUQUE/BIONDI,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-63.74818,-30.75769,249,Cañada de Luque,3,SW,"30°45'28""S  63°44'53""W"
-61.1241400002087,-32.8909899998735,615,CDI,,,Aeródromo,CARCARAÑÁ/DI GIUSEPPE,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.12414,-32.89099,89,Carcarañá,5,SE,"32°53'28""S  61° 7'27""W"
-60.6285699997813,-33.465859999797,616,CDA,,,Aeródromo,SARGENTO CABRAL/CONDOR DEL AIRE,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-60.62857,-33.46586,56,Sargento Cabral,4,S,"33°27'57""S  60°37'43""W"
-66.1571999999213,-25.1051799998769,617,CCS,,,Aeródromo,CACHI,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-66.1572,-25.10518,2510,Cachi,2,NO,"25° 6'19""S  66° 9'26""W"
-65.6169444402576,-27.3447222201908,618,CCP,,,Aeródromo,CONCEPCIÓN,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,TUCUMÁN,-65.61694444,-27.34472222,386,Concepción,2.4,O,"27°20'41""S  65°37' 1""W"
-61.350380000235,-35.6481700001271,619,CCO,,,Aeródromo,CARLOS CASARES/OTTAVIANI,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-61.35038,-35.64817,82,Carlos Casares,2,SSE,"35°38'53""S  61°21' 1""W"
-61.3682100000478,-35.5691500002384,620,CCM,,,Aeródromo,CARLOS CASARES/MALATINI,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-61.36821,-35.56915,82,Carlos Casares,6,N,"35°34' 9""S  61°22' 6""W"
-60.2920166699644,-29.8515722196452,621,CCI,,,Aeródromo,CALCHAQUÍ,PRIVADO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-60.29201667,-29.85157222,56,Calchaquí,4,N,"29°51' 6""S  60°17'31""W"
-61.4055250000572,-35.6698945002123,622,CCH,,,Aeródromo,CARLOS CASARES/HAYDEE,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.405525,-35.6698945,82,Carlos Casares,6,SW,"35°40'12""S  61°24'20""W"
-57.9827777795586,-29.7725000000451,623,CCA,SATU,UZU,Aeródromo,CURUZÚ CUATIÁ,PUBLICO,AERADIO,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-57.98277778,-29.7725,70,Curuzú Cuatiá,4,ENE,"29°46'21""S  57°58'58""W"
-61.8841666702653,-38.4986111099211,624,CBD,,,Aeródromo,CABILDO,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-61.88416667,-38.49861111,159,Cabildo,1.5,SE,"38°29'55""S  61°53' 3""W"
-61.6319600000772,-32.1115900000934,625,CBB,,,Aeródromo,CAÑADA ROSQUIN/ByB SERVICIOS AGROPECUARIOS,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-61.63196,-32.11159,73,Cañada Rosquín,7,SSO,"32° 6'42""S  61°37'55""W"
-64.2083333301763,-31.3100000000725,626,CBA,SACO,COR,Aeródromo,CÓRDOBA/ING. AER. A. L. V. TARAVELLA,PUBLICO,CONTROL,RANO,SACF,CIVIL,Internacional,SI,SI,NO,CÓRDOBA,-64.20833333,-31.31,489,Córdoba,9,NNO,"31°18'36""S  64°12'30""W"
-59.630277779721,-38.3338888901253,627,CAY,,,Aeródromo,SAN CAYETANO,PRIVADO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.63027778,-38.33388889,100,San Cayetano,1.5,ONO,"38°20' 2""S  59°37'49""W"
-65.7511111103849,-28.5930555603787,628,CAT,SANC,CTC,Aeródromo,CATAMARCA,PUBLICO,CONTROL,RANO,SACF,CIVIL,Nacional,SI,SI,NO,CATAMARCA,-65.75111111,-28.59305556,464,San Fernando del Valle de Catamarca,15,SSE,"28°35'35""S  65°45' 4""W"
-64.2794444396827,-32.0244444397827,629,CAM,,,Aeródromo,CORRALITO/ALFONSO MENGO,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-64.27944444,-32.02444444,545,Corralito,7,O,"32° 1'28""S  64°16'46""W"
-66.5863888900208,-27.0722222201987,630,CAL,,,Aeródromo,CAMPO ARENAL,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,CATAMARCA,-66.58638889,-27.07222222,2324,Santa María,58,SO,"27° 4'20""S  66°35'11""W"
-65.9305555603878,-26.0641666697756,631,CAF,,,Aeródromo,CAFAYATE,PRIVADO,NOCONTROL,RANO,SACF,CIVIL,Nacional,NO,NO,NO,SALTA,-65.93055556,-26.06416667,1639,Cafayate,1,NO,"26° 3'51""S  65°55'50""W"
-62.1513888897348,-33.2813888899954,632,BTS,,,Aeródromo,CORRAL DE BUSTOS,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,CÓRDOBA,-62.15138889,-33.28138889,120,Corral de Bustos,2,O,"33°16'53""S  62° 9' 5""W"
-59.0380555603217,-28.5261111100286,633,BTA,,,Aeródromo,BELLA VISTA,PUBLICO,NOCONTROL,RANE,SARR,CIVIL,Nacional,NO,NO,NO,CORRIENTES,-59.03805556,-28.52611111,55,Bella Vista,0,Lindando,"28°31'34""S  59° 2'17""W"
-69.6097222200753,-37.1949999997764,634,BRQ,,,Aeródromo,BUTA RANQUIL/EL PORTÓN,PRIVADO,NOCONTROL,RACE,SAMF,CIVIL,Nacional,NO,NO,NO,NEUQUÉN,-69.60972222,-37.195,870,Buta Ranquil,22,SE,"37°11'42""S  69°36'35""W"
-63.2872199998035,-38.7305000000848,635,BRF,,,Aeródromo,BAHÍA BLANCA/LA REFORMA,PRIVADO,NOCONTROL,RASU,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-63.28722,-38.7305,67,Bahía Blanca,88,O,"38°43'50""S  63°17'14""W"
-60.48194443957,-35.1452777800209,636,BRA,,,Aeródromo,BRAGADO,PUBLICO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,BUENOS AIRES,-60.48194444,-35.14527778,60,Bragado,2,SSE,"35° 8'43""S  60°28'55""W"
-62.0505555601893,-30.9294444401867,637,BPS,,,Aeródromo,BRINKMANN/PABLO SIERRA AEROAPLICACIONES,PRIVADO,NOCONTROL,RANO,SACF,AEROAPP,Nacional,NO,NO,NO,CÓRDOBA,-62.05055556,-30.92944444,100,Brinckmann,6.5,SSO,"30°55'46""S  62° 3' 2""W"
-59.1366666698567,-35.2108333303313,638,BOS,,,Aeródromo,LOBOS,PUBLICO,NOCONTROL,RACE,SAEF,,Nacional,NO,NO,NO,BUENOS AIRES,-59.13666667,-35.21083333,29,Lobos,3,SO,"35°12'39""S  59° 8'12""W"
-61.3032300001533,-33.438519999726,639,BOM,,,Aeródromo,BOMBAL/GRAN ANCONA,PRIVADO,NOCONTROL,RACE,SAEF,CIVIL,Nacional,NO,NO,NO,SANTA FÉ,-61.30323,-33.43852,97,Bombal,3,NE,"33°26'19""S  61°18'12""W"
-71.5321499995682,-41.9432300003144,640,BOL,SAVB,EHL,Aeródromo,EL BOLSÓN,PUBLICO,AERADIO,RASU,SAVF,CIVIL,Nacional,NO,NO,NO,RÍO NEGRO,-71.53215,-41.94323,348,El Bolsón,0,Lindando,"41°56'36""S  71°31'56""W"
-60.6661700001961,-33.3240400003435,641,BOG,,,Aeródromo,CORONEL BOGADO/FUMIGACIONES CAMPAGNUCCI,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,SANTA FÉ,-60.66617,-33.32404,48,Coronel Bogado,6,O,"33°19'27""S  60°39'58""W"
-62.0080900003281,-30.7309100001421,642,BOE,,,Aeródromo,MORTEROS/AEROBOERO,PUBLICO,NOCONTROL,RANO,SACF,,Nacional,NO,NO,NO,CÓRDOBA,-62.00809,-30.73091,96,Morteros,1,S,"30°43'51""S  62° 0'29""W"
-60.5055555599701,-35.1516666701264,643,BMO,,,Aeródromo,BRAGADO/MALFATO,PRIVADO,NOCONTROL,RACE,SAEF,AEROAPP,Nacional,NO,NO,NO,BUENOS AIRES,-60.50555556,-35.15166667,57,Bragado,4,SO,"35° 9' 6""S  60°30'20""W"
